,codgeo,total_maisons,rga_1945_1975_faible,rga_1945_1975_moyen,rga_1945_1975_nul,rga_1945_1975_fort,rga_1976_2020_faible,rga_1976_2020_moyen,rga_1976_2020_nul,rga_1976_2020_fort,rga_post2020_faible,rga_post2020_moyen,rga_post2020_nul,rga_post2020_fort,rga_pre1945_faible,rga_pre1945_moyen,rga_pre1945_nul,rga_pre1945_fort,rga_unk_faible,rga_unk_moyen,rga_unk_nul,rga_unk_fort,tri_nul_nul,tri_t01_faible,tri_t01_fort,tri_t01_moyen,tri_t02_faible,tri_t02_fort,tri_t02_moyen,tri_t03_faible,tri_t03_fort,tri_t03_moyen,rga_score,tri_score
151,01177,108,0,13,10,0,1,16,21,0,0,1,0,0,0,45,1,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,1.0740740740740742,0.0
152,01179,772,69,46,0,0,254,116,0,0,15,9,1,0,217,45,0,0,0,0,0,0,560,69,21,122,0,0,0,0,0,0,1.3128238341968912,0.6994818652849741
153,01180,302,55,11,7,0,135,24,6,0,9,5,2,0,29,18,0,0,1,0,0,0,302,0,0,0,0,0,0,0,0,0,1.0827814569536425,0.0
154,01181,408,42,0,0,0,335,0,0,0,3,0,1,0,25,2,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0.8762254901960784,0.0
155,01183,554,45,0,0,0,314,45,0,0,17,0,0,0,128,4,0,0,1,0,0,0,532,0,0,22,0,0,0,0,0,0,1.0288808664259927,0.11913357400722022
156,01184,480,43,31,15,0,116,18,11,0,5,0,0,0,228,11,1,0,1,0,0,0,480,0,0,0,0,0,0,0,0,0,0.640625,0.0
157,01185,1573,251,4,3,0,557,17,8,0,23,0,8,0,562,110,27,0,3,0,0,0,1573,0,0,0,0,0,0,0,0,0,0.501589319771138,0.0
158,01187,577,47,3,1,0,119,1,5,0,6,0,0,0,381,5,7,0,2,0,0,0,577,0,0,0,0,0,0,0,0,0,0.2738301559792028,0.0
159,01188,261,5,0,0,0,121,3,0,0,2,0,0,0,123,7,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0.5344827586206896,0.0
160,01189,404,40,0,0,0,178,1,0,0,8,0,4,0,170,3,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0.5123762376237624,0.0
161,01190,92,21,0,0,0,14,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0.266304347826087,0.0
162,01191,80,4,0,0,0,28,0,0,0,1,0,0,0,47,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0.38125,0.0
163,01192,680,53,0,0,0,442,5,1,0,24,0,2,0,145,5,1,0,2,0,0,0,680,0,0,0,0,0,0,0,0,0,0.7433823529411765,0.0
164,01193,128,10,0,0,0,37,0,1,0,6,0,1,0,73,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0.3515625,0.0
165,01194,1485,240,10,0,0,1050,18,24,0,22,1,1,0,115,2,1,0,1,0,0,0,1254,52,4,175,0,0,0,0,0,0,0.8744107744107744,0.402020202020202
166,01195,672,0,77,0,0,0,420,3,0,0,28,9,0,1,133,0,0,0,1,0,0,672,0,0,0,0,0,0,0,0,0,3.515625,0.0
167,01196,480,1,52,0,0,0,225,0,0,0,20,1,0,2,179,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,2.7197916666666666,0.0
168,01197,187,6,15,4,0,11,44,16,0,0,1,0,0,2,71,17,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,1.46524064171123,0.0
169,01198,104,7,0,0,0,46,0,0,0,0,0,0,0,49,0,1,0,1,0,0,0,104,0,0,0,0,0,0,0,0,0,0.47596153846153844,0.0
170,01199,875,40,39,0,0,135,165,6,0,20,3,4,0,146,311,3,0,1,2,0,0,875,0,0,0,0,0,0,0,0,0,1.2514285714285713,0.0
171,01200,94,15,1,0,0,29,1,0,0,1,0,0,0,43,3,1,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0.4734042553191489,0.0
172,01202,2067,385,34,0,0,1095,15,1,0,49,0,22,0,447,10,5,0,4,0,0,0,2067,0,0,0,0,0,0,0,0,0,0.7121432027092405,0.0
173,01203,454,11,16,0,0,78,226,1,0,5,11,6,0,47,53,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,2.8270925110132157,0.0
174,01204,351,35,7,0,0,113,39,5,0,3,0,5,0,140,3,0,0,1,0,0,0,351,0,0,0,0,0,0,0,0,0,0.9814814814814815,0.0
175,01206,134,20,0,0,0,62,0,0,0,1,0,0,0,51,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.5410447761194029,0.0
176,01207,139,6,0,0,0,69,0,0,0,6,0,0,0,57,0,1,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0.539568345323741,0.0
177,01208,86,5,0,0,0,23,0,0,0,0,0,0,0,57,0,0,0,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0.29651162790697677,0.0
178,01209,314,24,8,0,0,125,22,1,0,15,0,2,0,75,42,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0.8742038216560509,0.0
179,01210,85,6,9,0,0,3,23,0,0,1,1,0,0,17,22,2,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,1.723529411764706,0.0
180,01211,587,49,3,0,0,302,5,0,0,27,0,15,0,170,13,3,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0.6345826235093697,0.0
181,01212,313,0,29,0,0,0,130,0,0,0,1,1,0,0,151,0,0,0,1,0,0,313,0,0,0,0,0,0,0,0,0,2.31629392971246,0.0
182,01213,509,51,11,0,0,201,76,0,0,10,3,1,0,87,64,3,0,2,0,0,0,509,0,0,0,0,0,0,0,0,0,1.2701375245579567,0.0
183,01214,99,4,4,1,0,15,8,1,0,2,1,0,0,40,21,2,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0.7121212121212122,0.0
184,01215,94,0,0,1,0,19,7,3,0,1,0,0,0,40,15,8,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0.5797872340425532,0.0
185,01216,464,67,0,1,0,110,2,1,0,5,0,0,0,268,7,2,0,1,0,0,0,464,0,0,0,0,0,0,0,0,0,0.33620689655172414,0.0
186,01219,102,1,2,0,0,17,4,0,0,4,0,1,0,59,14,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0.4362745098039216,0.0
187,01224,1046,123,0,1,0,656,0,2,0,57,0,3,0,203,0,0,0,1,0,0,0,1046,0,0,0,0,0,0,0,0,0,0.7131931166347992,0.0
188,01225,172,4,0,0,0,79,0,0,0,6,0,1,0,81,0,1,0,0,0,0,0,170,0,0,2,0,0,0,0,0,0,0.4883720930232558,0.03488372093023256
189,01227,354,12,9,0,0,71,43,1,0,12,5,2,0,127,71,1,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0.940677966101695,0.0
190,01228,226,41,0,0,0,109,0,0,0,6,1,0,0,68,0,1,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0.5973451327433629,0.0
191,01229,414,5,23,0,0,17,261,0,0,0,4,2,0,14,87,1,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,3.36231884057971,0.0
192,01230,159,0,4,0,0,1,51,0,0,0,8,0,0,3,92,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,1.79874213836478,0.0
193,01231,838,1,83,0,0,22,397,2,0,0,30,14,0,31,257,0,0,0,1,0,0,838,0,0,0,0,0,0,0,0,0,2.7326968973747015,0.0
194,01232,867,1,103,0,0,0,400,1,0,0,14,2,0,0,345,1,0,0,0,0,0,867,0,0,0,0,0,0,0,0,0,2.6447520184544406,0.0
195,01233,98,5,0,0,0,13,1,0,0,2,0,0,0,68,9,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0.2193877551020408,0.0
196,01234,90,2,5,0,0,11,18,0,0,0,2,0,0,29,23,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1.3277777777777777,0.0
197,01235,323,43,0,0,0,170,0,1,0,11,0,5,0,92,0,1,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0.6099071207430341,0.0
198,01236,454,0,36,0,0,0,197,0,0,0,8,1,0,0,211,1,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,2.4118942731277535,0.0
199,01237,519,94,0,0,0,315,0,2,0,19,0,1,0,87,0,0,0,1,0,0,0,519,0,0,0,0,0,0,0,0,0,0.7157996146435452,0.0
200,01238,959,195,0,2,0,579,0,1,0,78,0,7,0,95,0,2,0,0,0,0,0,842,24,56,37,0,0,0,0,0,0,0.7460896767466111,0.43274244004171014
201,01239,340,10,7,0,0,125,27,1,0,17,1,6,0,106,39,0,0,1,0,0,0,340,0,0,0,0,0,0,0,0,0,0.8632352941176471,0.0
202,01240,390,92,21,1,0,107,10,0,0,10,0,0,0,116,33,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0.6679487179487179,0.0
203,01241,587,2,35,3,0,21,243,25,0,0,14,8,0,27,190,19,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,2.316013628620102,0.0
204,01242,83,0,3,0,0,0,8,0,0,0,1,0,0,1,68,2,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0.6024096385542169,0.0
205,01243,556,82,0,0,0,253,0,0,0,32,0,8,0,180,0,0,0,1,0,0,0,501,38,8,9,0,0,0,0,0,0,0.5575539568345323,0.18884892086330934
206,01244,1955,170,138,0,0,783,415,8,0,87,29,29,0,109,180,0,0,7,0,0,0,1955,0,0,0,0,0,0,0,0,0,1.7411764705882353,0.0
207,01245,462,11,17,4,0,52,84,43,0,10,5,5,0,51,132,47,0,0,1,0,0,462,0,0,0,0,0,0,0,0,0,1.1634199134199135,0.0
208,01246,774,16,87,0,0,30,369,0,0,2,25,8,0,46,190,0,0,1,0,0,0,774,0,0,0,0,0,0,0,0,0,2.795865633074935,0.0
209,01247,194,8,10,1,0,71,32,8,0,4,3,0,0,24,33,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,1.3891752577319587,0.0
210,01248,670,68,0,0,0,508,0,2,0,13,0,5,0,74,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0.8186567164179105,0.0
211,01249,1996,245,80,0,0,857,182,2,0,50,4,10,0,478,81,3,0,2,2,0,0,1980,12,0,4,0,0,0,0,0,0,1.06437875751503,0.012024048096192385
212,01250,649,60,0,0,0,438,0,2,0,15,0,3,0,129,0,2,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0.7326656394453005,0.0
213,01252,356,5,10,0,0,97,36,0,0,10,7,0,0,152,39,0,0,0,0,0,0,352,0,0,4,0,0,0,0,0,0,0.9185393258426966,0.033707865168539325
214,01254,805,80,23,0,0,427,157,0,0,15,5,3,0,60,35,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,1.651552795031056,0.0
215,01255,308,20,20,0,0,59,52,2,0,11,2,4,0,12,125,1,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,1.2646103896103895,0.0
216,01257,164,18,0,0,0,71,4,0,0,1,0,0,0,57,12,1,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0.6128048780487805,0.0
217,01258,427,31,2,0,0,240,24,1,0,12,0,0,0,110,7,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0.905152224824356,0.0
218,01259,255,9,7,0,0,89,74,0,0,4,4,1,0,28,38,1,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,1.9333333333333333,0.0
219,01260,127,9,0,0,0,60,0,0,0,10,0,0,0,48,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0.547244094488189,0.0
220,01261,247,17,0,0,0,159,0,0,0,6,0,0,0,65,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0.6902834008097166,0.0
221,01262,1346,108,83,1,0,489,250,5,0,18,4,3,0,295,83,2,0,4,0,1,0,1346,0,0,0,0,0,0,0,0,0,1.50037147102526,0.0
222,01263,1322,157,6,26,0,656,37,99,0,33,6,3,0,218,14,66,0,1,0,0,0,1179,0,0,143,0,0,0,0,0,0,0.7307110438729199,0.3245083207261725
223,01264,397,24,10,0,0,165,67,0,0,6,2,8,0,73,41,0,0,1,0,0,0,397,0,0,0,0,0,0,0,0,0,1.3727959697732997,0.0
224,01265,656,180,0,0,0,320,0,0,0,8,0,1,0,145,0,1,0,1,0,0,0,656,0,0,0,0,0,0,0,0,0,0.6310975609756098,0.0
225,01266,804,0,155,0,0,0,459,3,0,0,10,1,0,0,175,0,0,0,1,0,0,804,0,0,0,0,0,0,0,0,0,3.3675373134328357,0.0
226,01267,369,46,2,0,0,187,11,2,0,5,0,2,0,81,31,2,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0.7384823848238482,0.0
227,01268,131,2,0,0,0,62,0,0,0,0,0,2,0,65,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0.48091603053435117,0.0
228,01269,340,46,49,0,0,42,42,1,0,7,1,7,0,78,65,2,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,1.186764705882353,0.0
229,01272,586,65,1,0,0,237,4,0,0,15,0,2,0,250,10,2,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0.5110921501706485,0.0
230,01273,783,56,40,0,0,142,167,2,0,9,3,12,0,119,232,0,0,1,0,0,0,783,0,0,0,0,0,0,0,0,0,1.4265644955300127,0.0
231,01274,178,40,0,0,0,71,9,0,0,1,0,0,0,54,2,1,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0.7668539325842697,0.0
232,01275,740,39,73,0,0,220,194,0,0,14,7,4,0,54,133,2,0,0,0,0,0,739,0,0,1,0,0,0,0,0,0,1.9141891891891891,0.004054054054054054
233,01276,557,88,0,1,0,345,0,1,0,10,0,1,0,109,0,2,0,0,0,0,0,63,421,45,28,0,0,0,0,0,0,0.7073608617594255,1.310592459605027
234,01277,95,0,5,0,0,0,11,0,0,0,0,0,0,0,79,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0.7105263157894737,0.0
235,01279,71,0,6,0,0,0,11,0,0,0,0,0,0,1,51,2,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0.9859154929577465,0.0
236,01280,128,13,4,0,0,19,9,0,0,2,1,0,0,49,31,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0.65625,0.0
237,01281,755,119,0,0,0,546,20,1,0,8,0,0,0,61,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0.9397350993377483,0.0
238,01282,113,14,0,0,0,54,0,0,0,5,0,0,0,39,1,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0.5619469026548672,0.0
239,01283,2676,720,2,2,0,1065,19,29,0,74,0,4,0,747,4,6,0,4,0,0,0,2676,0,0,0,0,0,0,0,0,0,0.5837070254110612,0.0
240,01284,284,0,10,0,0,0,165,0,0,0,20,1,0,1,87,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,3.1690140845070425,0.0
241,01285,457,44,0,0,0,273,0,2,0,12,0,1,0,122,0,3,0,0,0,0,0,338,19,16,84,0,0,0,0,0,0,0.6586433260393874,0.7680525164113785
242,01286,482,46,0,0,0,228,0,1,0,5,0,7,0,194,0,1,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0.5259336099585062,0.0
243,01288,789,98,4,1,0,453,19,14,0,19,1,0,0,158,15,6,0,1,0,0,0,789,0,0,0,0,0,0,0,0,0,0.7845373891001267,0.0
244,01289,1865,225,201,1,0,585,579,2,0,9,39,6,0,125,90,2,0,0,1,0,0,1865,0,0,0,0,0,0,0,0,0,2.250402144772118,0.0
245,01290,500,59,14,0,0,245,16,0,0,10,2,3,0,104,46,0,0,0,1,0,0,500,0,0,0,0,0,0,0,0,0,0.799,0.0
246,01291,367,3,33,0,0,4,171,0,0,0,15,4,0,9,124,1,0,0,3,0,0,367,0,0,0,0,0,0,0,0,0,2.6716621253405997,0.0
247,01293,72,3,0,0,0,38,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0.5486111111111112,0.0
248,01294,400,35,0,0,0,172,0,0,0,18,0,5,0,166,0,3,0,1,0,0,0,400,0,0,0,0,0,0,0,0,0,0.49625,0.0
249,01295,224,4,0,0,0,144,0,0,0,2,0,0,0,74,0,0,0,0,0,0,0,222,0,0,2,0,0,0,0,0,0,0.65625,0.026785714285714284
250,01296,175,2,4,0,0,2,64,0,0,0,1,2,0,2,98,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,1.917142857142857,0.0
251,01297,331,37,1,0,0,183,19,0,0,16,1,3,0,68,3,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0.9350453172205438,0.0
252,01298,81,15,0,0,0,35,0,0,0,2,0,0,0,29,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0.5370370370370371,0.0
253,01299,198,16,0,0,0,112,0,0,0,3,0,1,0,65,0,1,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0.6136363636363636,0.0
254,01301,1034,3,151,0,0,6,529,1,0,0,58,25,0,9,249,2,0,0,1,0,0,1034,0,0,0,0,0,0,0,0,0,3.0705996131528046,0.0
255,01302,102,9,2,0,0,32,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0.45588235294117646,0.0
256,01303,738,85,19,1,0,212,43,0,0,17,2,2,0,294,60,3,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0.7188346883468835,0.0
257,01304,946,98,59,0,0,152,284,1,0,3,11,8,0,93,237,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,1.900105708245243,0.0
258,01305,564,19,87,0,0,48,169,1,0,1,3,3,0,25,208,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,2.0,0.0
259,01306,313,16,0,0,0,186,0,0,0,4,0,0,0,104,0,3,0,0,0,0,0,210,32,3,68,0,0,0,0,0,0,0.6261980830670927,0.8019169329073482
260,01307,214,57,4,0,0,94,6,0,0,0,1,0,0,31,21,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0.7710280373831776,0.0
261,01308,345,45,30,0,0,139,14,2,0,16,0,6,0,82,11,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0.9115942028985508,0.0
262,01309,53,0,0,0,0,0,7,11,0,0,0,0,0,0,31,4,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0.660377358490566,0.0
263,01310,70,0,2,0,0,2,11,0,0,0,1,0,0,2,52,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0.9214285714285714,0.0
264,01311,63,2,0,0,0,7,0,0,0,1,0,0,0,49,3,1,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0.1349206349206349,0.0
265,01313,1630,192,20,2,0,1200,43,1,0,90,5,4,0,58,14,0,0,1,0,0,0,1630,0,0,0,0,0,0,0,0,0,0.9929447852760737,0.0
266,01314,743,37,49,0,0,195,170,0,0,10,9,9,0,124,139,0,0,0,1,0,0,743,0,0,0,0,0,0,0,0,0,1.633243606998654,0.0
267,01317,159,19,0,0,0,68,0,1,0,2,0,0,0,69,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0.4937106918238994,0.0
268,01318,283,13,0,0,0,182,0,2,0,13,0,8,0,64,0,1,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0.6890459363957597,0.0
269,01319,191,12,0,0,0,98,0,0,0,2,0,0,0,78,0,1,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0.5497382198952879,0.0
270,01320,1488,45,228,1,0,54,793,1,0,3,40,5,0,61,255,1,0,0,1,0,0,1290,65,21,112,0,0,0,0,0,0,3.1673387096774195,0.3400537634408602
271,01321,348,1,40,2,0,11,199,0,0,0,7,4,0,1,80,3,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,3.2298850574712645,0.0
272,01322,1746,193,0,17,0,999,0,80,0,67,0,34,0,313,0,41,0,1,0,1,0,1573,40,24,109,0,0,0,0,0,0,0.6466208476517755,0.2789232531500573
273,01323,451,3,63,0,0,9,179,3,0,0,7,3,0,7,175,0,0,0,2,0,0,451,0,0,0,0,0,0,0,0,0,2.395787139689579,0.0
274,01325,430,8,28,0,0,68,201,0,0,2,20,8,0,54,40,1,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,2.786046511627907,0.0
275,01328,200,7,0,0,0,91,2,0,0,4,1,8,0,81,5,0,0,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0.545,0.0
276,01329,117,4,2,0,0,7,3,1,0,0,0,0,0,96,4,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0.24786324786324787,0.0
277,01331,100,5,1,0,0,19,19,0,0,1,0,0,0,36,19,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.195,0.0
278,01332,319,0,33,0,0,0,219,0,0,0,37,0,0,0,30,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,3.981191222570533,0.0
279,01333,971,112,0,0,0,693,0,8,0,39,0,15,0,104,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0.7914521112255407,0.0
280,01334,257,0,4,0,0,29,98,0,0,1,8,1,0,44,72,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,2.1381322957198443,0.0
281,01335,137,5,0,0,0,89,0,0,0,4,0,0,0,35,4,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0.6824817518248175,0.0
282,01336,446,39,19,0,0,153,89,0,0,11,6,13,0,52,63,1,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,1.5369955156950672,0.0
283,01337,566,0,32,6,0,0,207,99,0,0,8,20,0,0,163,31,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,2.0053003533568905,0.0
284,01338,643,64,3,0,0,183,10,2,0,15,1,3,0,327,30,3,0,1,1,0,0,643,0,0,0,0,0,0,0,0,0,0.4393468118195957,0.0
285,01339,636,152,0,0,0,337,0,0,0,27,0,1,0,119,0,0,0,0,0,0,0,581,22,11,22,0,0,0,0,0,0,0.6705974842767296,0.2248427672955975
286,01342,197,11,7,0,0,19,102,0,0,0,3,0,0,31,24,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,2.8401015228426396,0.0
287,01343,700,0,42,0,0,0,400,4,0,0,32,2,0,0,219,0,0,0,1,0,0,700,0,0,0,0,0,0,0,0,0,3.1214285714285714,0.0
288,01344,2014,353,146,1,0,616,616,4,0,25,4,10,0,108,129,1,0,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,2.11519364448858,0.0
289,01345,770,107,16,2,0,427,31,2,0,9,2,1,0,129,39,4,0,1,0,0,0,770,0,0,0,0,0,0,0,0,0,0.8896103896103896,0.0
290,01346,355,0,35,0,0,0,147,0,0,0,4,3,0,0,166,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,2.3450704225352115,0.0
291,01347,801,69,0,1,0,489,0,2,0,54,0,8,0,176,0,1,0,1,0,0,0,801,0,0,0,0,0,0,0,0,0,0.6872659176029963,0.0
292,01348,1074,83,25,0,0,388,76,13,0,35,0,2,0,355,97,0,0,0,0,0,0,970,0,0,104,0,0,0,0,0,0,0.8282122905027933,0.2905027932960894
293,01349,215,10,1,0,0,125,18,0,0,3,0,0,0,55,3,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,1.041860465116279,0.0
294,01350,913,0,134,0,0,0,516,0,0,0,7,1,0,0,255,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,3.211938663745893,0.0
295,01351,591,18,12,0,0,196,108,0,0,5,0,1,0,171,78,2,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,1.3155668358714043,0.0
296,01352,259,0,16,0,0,0,110,0,0,0,5,6,0,0,120,2,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,2.3262548262548264,0.0
297,01353,601,43,0,0,0,434,0,2,0,17,0,3,0,101,0,1,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0.7720465890183028,0.0
298,01354,1449,242,0,0,0,1087,0,1,0,39,0,2,0,78,0,0,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0,0.8471359558316081,0.0
299,01355,197,0,14,0,0,0,87,0,0,0,2,4,0,0,90,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,2.4111675126903553,0.0
300,01356,93,5,1,0,0,46,1,0,0,3,0,0,0,32,5,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0.6182795698924731,0.0
301,01357,153,20,0,0,0,23,0,0,0,1,0,0,0,109,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0.21895424836601307,0.0
302,01358,230,9,1,0,0,67,1,2,0,3,0,0,0,133,14,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0.35,0.0
303,01359,107,5,0,0,0,45,0,1,0,1,0,0,0,53,1,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0.4485981308411215,0.0
304,01360,584,69,3,1,0,386,0,0,0,18,0,6,0,101,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0.7482876712328768,0.0
305,01361,697,76,0,1,0,387,0,1,0,67,0,5,0,159,0,1,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0.6578192252510761,0.0
306,01362,285,20,0,0,0,167,0,0,0,8,0,2,0,88,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0.6350877192982456,0.0
307,01363,755,25,54,0,0,75,257,0,0,8,8,1,0,120,204,1,0,1,1,0,0,755,0,0,0,0,0,0,0,0,0,2.028476821192053,0.0
308,01364,353,0,16,0,0,0,106,0,0,0,5,2,0,0,222,2,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,1.6501416430594902,0.0
309,01365,481,4,33,0,0,1,239,1,0,1,10,1,0,8,181,2,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,2.715176715176715,0.0
310,01366,418,41,0,0,0,284,0,0,0,16,0,2,0,75,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0.7476076555023924,0.0
311,01367,305,1,38,0,0,2,96,0,0,1,6,1,0,35,123,1,0,0,1,0,0,305,0,0,0,0,0,0,0,0,0,1.9442622950819672,0.0
312,01368,329,11,12,0,0,69,96,0,0,0,6,2,0,68,65,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,1.8221884498480243,0.0
313,01369,357,27,7,0,0,211,27,1,0,21,0,5,0,43,15,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,1.0854341736694677,0.0
314,01370,102,8,0,0,0,23,0,0,0,2,0,0,0,68,0,1,0,0,0,0,0,0,0,55,47,0,0,0,0,0,0,0.27450980392156865,4.078431372549019
315,01371,401,23,0,0,0,293,0,0,0,30,0,0,0,51,0,3,0,1,0,0,0,401,0,0,0,0,0,0,0,0,0,0.7967581047381546,0.0
316,01372,216,8,3,0,0,47,23,2,0,3,3,1,0,117,9,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0.8449074074074074,0.0
317,01373,368,55,0,0,0,165,0,2,0,27,0,2,0,115,0,2,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0.5597826086956522,0.0
318,01374,881,17,50,1,0,78,308,8,0,9,24,5,0,74,305,1,0,0,1,0,0,881,0,0,0,0,0,0,0,0,0,2.0612939841089672,0.0
319,01375,327,0,14,0,0,0,159,1,0,0,5,0,0,0,147,1,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,2.576452599388379,0.0
320,01376,680,121,1,0,0,367,1,0,0,31,0,4,0,155,0,0,0,0,0,0,0,679,0,0,1,0,0,0,0,0,0,0.6625,0.004411764705882353
